ZCTA5CE,year,job_count,job_accessibility
90262,2015,12369,696671.9720861414
90262,2016,11470,723780.2825692774
90262,2017,11622,719908.235871743
90262,2018,11913,728806.8096868469
90262,2019,12041,735569.3071633523
90262,2020,12048,688141.3023895475
90262,2021,11740,686824.9285648502
90262,2022,11876,734090.4385162139
90262,2023,12433,744220.696133741
90265,2015,8882,58234.918318417884
90265,2016,9703,60283.98657991971
90265,2017,9653,60456.637880691174
90265,2018,10009,61847.79048233799
90265,2019,7739,62145.33251686692
90265,2020,6882,57930.36999908837
90265,2021,7106,59123.51288535631
90265,2022,9106,63491.59683957111
90265,2023,9565,63353.53698698435
90266,2015,19185,562301.3916040496
90266,2016,19508,584216.3658271998
90266,2017,20134,579537.4258086875
90266,2018,19193,594152.4475419389
90266,2019,19445,605960.9604136085
90266,2020,17247,564999.211516936
90266,2021,16555,561213.1183536893
90266,2022,19424,607447.2126759696
90266,2023,20262,616343.2899677278
90270,2015,4462,818643.5235129062
90270,2016,4678,850579.1126360563
